frame_id,timestamp,detected_objects,predicted_zone,ground_truth_zone,alert_triggered,correct_detection,latency_ms,fps
276,2026-03-29 22:26:48.105,person-CRITICAL,CRITICAL,WARNING,True,False,50.78,58.6
277,2026-03-29 22:26:48.124,person-CRITICAL,CRITICAL,WARNING,True,False,51.07,54.88
278,2026-03-29 22:26:48.143,person-CRITICAL,CRITICAL,WARNING,True,False,59.03,56.03
279,2026-03-29 22:26:48.162,person-CRITICAL,CRITICAL,WARNING,True,False,46.22,54.83
280,2026-03-29 22:26:48.181,person-CRITICAL,CRITICAL,WARNING,True,False,49.04,56.09
281,2026-03-29 22:26:48.200,person-CRITICAL,CRITICAL,WARNING,True,False,67.61,56.18
282,2026-03-29 22:26:48.219,person-CRITICAL,CRITICAL,WARNING,True,False,40.33,55.94
283,2026-03-29 22:26:48.239,person-CRITICAL,CRITICAL,WARNING,True,False,45.58,52.33
284,2026-03-29 22:26:48.259,person-CRITICAL,CRITICAL,WARNING,True,False,49.21,51.86
285,2026-03-29 22:26:48.279,person-CRITICAL,CRITICAL,WARNING,True,False,65.59,52.53
286,2026-03-29 22:26:48.299,person-CRITICAL,CRITICAL,WARNING,True,False,48.67,53.36
287,2026-03-29 22:26:48.319,person-CRITICAL,CRITICAL,WARNING,True,False,62.05,51.89
288,2026-03-29 22:26:48.340,person-CRITICAL,CRITICAL,WARNING,True,False,61.28,51.01
289,2026-03-29 22:26:48.362,person-CRITICAL,CRITICAL,WARNING,True,False,48.44,48.1
290,2026-03-29 22:26:48.385,person-CRITICAL,CRITICAL,WARNING,True,False,45.36,44.44
291,2026-03-29 22:26:48.409,person-CRITICAL,CRITICAL,WARNING,True,False,54.91,42.98
292,2026-03-29 22:26:48.436,person-CRITICAL,CRITICAL,WARNING,True,False,48.09,38.56
293,2026-03-29 22:26:48.463,person-CRITICAL,CRITICAL,WARNING,True,False,74.96,39.34
294,2026-03-29 22:26:48.495,person-CRITICAL,CRITICAL,WARNING,True,False,58.34,31.83
295,2026-03-29 22:26:48.528,person-CRITICAL,CRITICAL,WARNING,True,False,69.34,31.52
296,2026-03-29 22:26:48.561,person-CRITICAL,CRITICAL,WARNING,True,False,78.36,31.7
297,2026-03-29 22:26:48.593,person-CRITICAL,CRITICAL,WARNING,True,False,53.29,32.1
298,2026-03-29 22:26:48.625,person-CRITICAL,CRITICAL,WARNING,True,False,66.81,31.94
299,2026-03-29 22:26:48.654,person-CRITICAL,CRITICAL,WARNING,True,False,58.71,37.1
300,2026-03-29 22:26:48.676,person-CRITICAL,CRITICAL,WARNING,True,False,48.19,47.04
301,2026-03-29 22:26:48.695,person-CRITICAL,CRITICAL,SAFE,True,False,49.06,55.89
302,2026-03-29 22:26:48.713,person-CRITICAL,CRITICAL,SAFE,True,False,48.38,58.37
303,2026-03-29 22:26:48.733,person-CRITICAL,CRITICAL,SAFE,True,False,42.72,54.12
304,2026-03-29 22:26:48.751,person-CRITICAL,CRITICAL,SAFE,True,False,55.88,58.15
305,2026-03-29 22:26:48.770,person-CRITICAL,CRITICAL,SAFE,True,False,45.45,55.0
306,2026-03-29 22:26:48.790,person-CRITICAL,CRITICAL,SAFE,True,False,41.61,54.12
307,2026-03-29 22:26:48.811,person-CRITICAL,CRITICAL,SAFE,True,False,64.38,49.92
308,2026-03-29 22:26:48.832,person-CRITICAL,CRITICAL,SAFE,True,False,41.6,51.58
309,2026-03-29 22:26:48.853,person-CRITICAL,CRITICAL,SAFE,True,False,56.78,50.8
310,2026-03-29 22:26:48.874,person-CRITICAL,CRITICAL,SAFE,True,False,60.09,49.38
311,2026-03-29 22:26:48.896,person-CRITICAL,CRITICAL,SAFE,True,False,53.09,48.17
312,2026-03-29 22:26:48.917,person-CRITICAL,CRITICAL,SAFE,True,False,49.49,49.85
313,2026-03-29 22:26:48.939,person-CRITICAL,CRITICAL,SAFE,True,False,51.25,46.08
314,2026-03-29 22:26:48.962,person-CRITICAL,CRITICAL,SAFE,True,False,52.81,45.34
315,2026-03-29 22:26:48.987,person-CRITICAL,CRITICAL,SAFE,True,False,60.29,41.77
316,2026-03-29 22:26:49.014,person-CRITICAL,CRITICAL,SAFE,True,False,67.28,39.58
317,2026-03-29 22:26:49.042,person-CRITICAL,CRITICAL,SAFE,True,False,51.98,37.18
318,2026-03-29 22:26:49.072,person-CRITICAL,CRITICAL,SAFE,True,False,75.02,33.55
319,2026-03-29 22:26:49.104,person-CRITICAL,CRITICAL,SAFE,True,False,50.64,33.61
320,2026-03-29 22:26:49.132,person-CRITICAL,CRITICAL,SAFE,True,False,64.65,36.82
321,2026-03-29 22:26:49.163,person-CRITICAL,CRITICAL,SAFE,True,False,78.54,33.53
322,2026-03-29 22:26:49.196,person-CRITICAL,CRITICAL,SAFE,True,False,55.62,31.48
323,2026-03-29 22:26:49.232,person-CRITICAL,CRITICAL,SAFE,True,False,82.47,28.68
324,2026-03-29 22:26:49.265,person-CRITICAL,CRITICAL,SAFE,True,False,52.96,31.41
325,2026-03-29 22:26:49.302,person-CRITICAL,CRITICAL,SAFE,True,False,85.76,27.68
326,2026-03-29 22:26:49.337,person-CRITICAL,CRITICAL,SAFE,True,False,62.16,29.96
327,2026-03-29 22:26:49.370,person-CRITICAL,CRITICAL,SAFE,True,False,63.81,31.07
328,2026-03-29 22:26:49.402,person-CRITICAL,CRITICAL,SAFE,True,False,61.44,32.24
329,2026-03-29 22:26:49.435,person-CRITICAL,CRITICAL,SAFE,True,False,52.06,32.1
330,2026-03-29 22:26:49.476,person-CRITICAL,CRITICAL,SAFE,True,False,65.88,25.38
331,2026-03-29 22:26:49.512,person-CRITICAL,CRITICAL,SAFE,True,False,78.78,28.84
332,2026-03-29 22:26:49.563,person-CRITICAL,CRITICAL,SAFE,True,False,83.85,20.58
333,2026-03-29 22:26:49.623,person-CRITICAL,CRITICAL,SAFE,True,False,89.8,19.0
334,2026-03-29 22:26:49.664,person-CRITICAL,CRITICAL,SAFE,True,False,84.74,25.1
335,2026-03-29 22:26:49.698,person-CRITICAL,CRITICAL,SAFE,True,False,81.13,30.41
336,2026-03-29 22:26:49.732,person-CRITICAL,CRITICAL,SAFE,True,False,56.75,30.63
337,2026-03-29 22:26:49.766,person-CRITICAL,CRITICAL,SAFE,True,False,62.09,30.5
338,2026-03-29 22:26:49.799,person-CRITICAL,CRITICAL,SAFE,True,False,57.14,30.87
339,2026-03-29 22:26:49.836,person-CRITICAL,CRITICAL,SAFE,True,False,78.95,28.46
340,2026-03-29 22:26:49.868,person-CRITICAL,CRITICAL,SAFE,True,False,66.47,31.42
341,2026-03-29 22:26:49.901,person-CRITICAL,CRITICAL,SAFE,True,False,57.13,32.1
342,2026-03-29 22:26:49.933,person-CRITICAL,CRITICAL,SAFE,True,False,70.45,31.9
343,2026-03-29 22:26:49.966,person-CRITICAL,CRITICAL,SAFE,True,False,69.84,31.61
344,2026-03-29 22:26:50.003,person-CRITICAL,CRITICAL,SAFE,True,False,60.98,27.76
345,2026-03-29 22:26:50.036,person-CRITICAL,CRITICAL,SAFE,True,False,64.2,31.36
346,2026-03-29 22:26:50.069,person-CRITICAL,CRITICAL,SAFE,True,False,65.19,30.69
347,2026-03-29 22:26:50.102,person-CRITICAL,CRITICAL,SAFE,True,False,58.69,32.08
348,2026-03-29 22:26:50.134,person-CRITICAL,CRITICAL,SAFE,True,False,55.81,31.59
349,2026-03-29 22:26:50.169,person-CRITICAL,CRITICAL,SAFE,True,False,62.87,30.31
350,2026-03-29 22:26:50.202,person-CRITICAL,CRITICAL,SAFE,True,False,78.53,30.93
351,2026-03-29 22:26:50.235,person-CRITICAL,CRITICAL,SAFE,True,False,61.69,31.59
352,2026-03-29 22:26:50.267,person-CRITICAL,CRITICAL,SAFE,True,False,65.08,32.1
353,2026-03-29 22:26:50.299,person-CRITICAL,CRITICAL,SAFE,True,False,69.89,32.51
354,2026-03-29 22:26:50.333,person-CRITICAL,CRITICAL,SAFE,True,False,71.67,30.15
355,2026-03-29 22:26:50.363,person-CRITICAL,CRITICAL,SAFE,True,False,52.82,35.12
356,2026-03-29 22:26:50.395,person-CRITICAL,CRITICAL,SAFE,True,False,77.21,32.5
357,2026-03-29 22:26:50.428,person-CRITICAL,CRITICAL,SAFE,True,False,62.28,31.11
358,2026-03-29 22:26:50.462,person-CRITICAL,CRITICAL,SAFE,True,False,53.62,30.54
359,2026-03-29 22:26:50.493,person-CRITICAL,CRITICAL,SAFE,True,False,69.8,33.91
360,2026-03-29 22:26:50.529,person-CRITICAL,CRITICAL,SAFE,True,False,76.31,28.14
361,2026-03-29 22:26:50.562,person-CRITICAL,CRITICAL,SAFE,True,False,77.07,31.48
362,2026-03-29 22:26:50.595,person-CRITICAL,CRITICAL,SAFE,True,False,61.69,31.36
363,2026-03-29 22:26:50.630,person-CRITICAL,CRITICAL,SAFE,True,False,81.12,29.88
364,2026-03-29 22:26:50.665,person-CRITICAL,CRITICAL,SAFE,True,False,64.51,29.38
365,2026-03-29 22:26:50.684,person-CRITICAL,CRITICAL,SAFE,True,False,63.07,57.46
366,2026-03-29 22:26:50.702,person-CRITICAL,CRITICAL,SAFE,True,False,40.7,56.08
367,2026-03-29 22:26:50.721,person-CRITICAL,CRITICAL,SAFE,True,False,53.37,55.75
368,2026-03-29 22:26:50.740,person-CRITICAL,CRITICAL,SAFE,True,False,45.37,55.22
369,2026-03-29 22:26:50.761,person-CRITICAL,CRITICAL,SAFE,True,False,43.43,53.31
370,2026-03-29 22:26:50.780,person-CRITICAL,CRITICAL,SAFE,True,False,61.85,55.7
371,2026-03-29 22:26:50.799,person-CRITICAL,CRITICAL,SAFE,True,False,50.61,55.54
372,2026-03-29 22:26:50.819,person-CRITICAL,CRITICAL,SAFE,True,False,67.89,52.93
373,2026-03-29 22:26:50.841,person-CRITICAL,CRITICAL,SAFE,True,False,46.23,48.15
374,2026-03-29 22:26:50.863,person-CRITICAL,CRITICAL,SAFE,True,False,47.58,47.36
375,2026-03-29 22:26:50.884,person-CRITICAL,CRITICAL,SAFE,True,False,65.58,51.19
376,2026-03-29 22:26:50.905,person-CRITICAL,CRITICAL,SAFE,True,False,62.54,49.32
377,2026-03-29 22:26:50.928,person-CRITICAL,CRITICAL,SAFE,True,False,64.45,46.94
378,2026-03-29 22:26:50.951,person-CRITICAL,CRITICAL,SAFE,True,False,67.4,44.76
379,2026-03-29 22:26:50.975,person-CRITICAL,CRITICAL,SAFE,True,False,63.35,44.35
380,2026-03-29 22:26:51.002,person-CRITICAL,CRITICAL,SAFE,True,False,50.06,38.37
381,2026-03-29 22:26:51.029,person-CRITICAL,CRITICAL,SAFE,True,False,68.15,37.76
382,2026-03-29 22:26:51.059,person-CRITICAL,CRITICAL,SAFE,True,False,56.73,34.92
383,2026-03-29 22:26:51.090,person-CRITICAL,CRITICAL,SAFE,True,False,55.94,33.16
384,2026-03-29 22:26:51.123,person-CRITICAL,CRITICAL,SAFE,True,False,76.34,31.72
385,2026-03-29 22:26:51.156,person-CRITICAL,CRITICAL,SAFE,True,False,75.46,31.68
386,2026-03-29 22:26:51.189,person-CRITICAL,CRITICAL,SAFE,True,False,53.08,31.36
387,2026-03-29 22:26:51.219,person-CRITICAL,CRITICAL,SAFE,True,False,50.42,34.37
388,2026-03-29 22:26:51.238,person-CRITICAL,CRITICAL,SAFE,True,False,38.96,57.37
389,2026-03-29 22:26:51.256,person-CRITICAL,CRITICAL,SAFE,True,False,59.53,57.53
390,2026-03-29 22:26:51.275,person-CRITICAL,CRITICAL,SAFE,True,False,42.02,56.02
391,2026-03-29 22:26:51.295,person-CRITICAL,CRITICAL,SAFE,True,False,53.43,54.44
392,2026-03-29 22:26:51.313,person-CRITICAL,CRITICAL,SAFE,True,False,51.05,57.21
393,2026-03-29 22:26:51.332,person-CRITICAL,CRITICAL,SAFE,True,False,57.05,56.63
394,2026-03-29 22:26:51.351,person-CRITICAL,CRITICAL,SAFE,True,False,57.43,57.12
395,2026-03-29 22:26:51.371,person-CRITICAL,CRITICAL,SAFE,True,False,57.11,51.17
396,2026-03-29 22:26:51.392,person-CRITICAL,CRITICAL,SAFE,True,False,61.79,50.51
397,2026-03-29 22:26:51.414,person-CRITICAL,CRITICAL,SAFE,True,False,55.57,47.82
398,2026-03-29 22:26:51.435,person-CRITICAL,CRITICAL,SAFE,True,False,51.36,51.85
399,2026-03-29 22:26:51.456,person-CRITICAL,CRITICAL,SAFE,True,False,53.81,49.74
400,2026-03-29 22:26:51.479,person-CRITICAL,CRITICAL,SAFE,True,False,47.04,45.09
401,2026-03-29 22:26:51.503,person-CRITICAL,CRITICAL,SAFE,True,False,55.77,43.89
402,2026-03-29 22:26:51.527,person-CRITICAL,CRITICAL,SAFE,True,False,60.28,43.9
403,2026-03-29 22:26:51.552,person-CRITICAL,CRITICAL,SAFE,True,False,66.4,41.79
404,2026-03-29 22:26:51.579,person-CRITICAL,CRITICAL,SAFE,True,False,70.42,38.95
405,2026-03-29 22:26:51.613,person-CRITICAL,CRITICAL,SAFE,True,False,53.77,30.23
406,2026-03-29 22:26:51.651,person-CRITICAL,CRITICAL,SAFE,True,False,83.97,27.47
407,2026-03-29 22:26:51.690,person-CRITICAL,CRITICAL,SAFE,True,False,62.33,27.05
408,2026-03-29 22:26:51.721,person-CRITICAL,CRITICAL,SAFE,True,False,50.44,34.09
409,2026-03-29 22:26:51.740,person-CRITICAL,CRITICAL,SAFE,True,False,66.44,55.1
410,2026-03-29 22:26:51.761,person-CRITICAL,CRITICAL,SAFE,True,False,52.8,51.01
411,2026-03-29 22:26:51.780,person-CRITICAL,CRITICAL,SAFE,True,False,63.39,55.5
412,2026-03-29 22:26:51.799,person-CRITICAL,CRITICAL,SAFE,True,False,50.34,54.86
413,2026-03-29 22:26:51.819,person-CRITICAL,CRITICAL,SAFE,True,False,53.5,53.17
414,2026-03-29 22:26:51.839,person-CRITICAL,CRITICAL,SAFE,True,False,52.68,53.96
415,2026-03-29 22:26:51.859,person-CRITICAL,CRITICAL,SAFE,True,False,48.19,52.15
416,2026-03-29 22:26:51.880,person-CRITICAL,CRITICAL,SAFE,True,False,46.04,51.37
417,2026-03-29 22:26:51.900,person-CRITICAL,CRITICAL,SAFE,True,False,56.37,53.18
418,2026-03-29 22:26:51.922,person-CRITICAL,CRITICAL,SAFE,True,False,66.04,49.58
419,2026-03-29 22:26:51.943,person-CRITICAL,CRITICAL,SAFE,True,False,65.89,49.89
420,2026-03-29 22:26:51.967,person-CRITICAL,CRITICAL,SAFE,True,False,57.25,42.22
421,2026-03-29 22:26:51.991,person-CRITICAL,CRITICAL,SAFE,True,False,50.58,44.38
422,2026-03-29 22:26:52.016,person-CRITICAL,CRITICAL,SAFE,True,False,51.15,41.66
423,2026-03-29 22:26:52.040,person-CRITICAL,CRITICAL,SAFE,True,False,51.52,44.14
424,2026-03-29 22:26:52.067,person-CRITICAL,CRITICAL,SAFE,True,False,72.41,37.53
425,2026-03-29 22:26:52.095,person-CRITICAL,CRITICAL,SAFE,True,False,72.84,38.21
426,2026-03-29 22:26:52.126,person-CRITICAL,CRITICAL,SAFE,True,False,60.97,33.03
427,2026-03-29 22:26:52.160,person-CRITICAL,CRITICAL,SAFE,True,False,75.83,30.83
428,2026-03-29 22:26:52.194,person-CRITICAL,CRITICAL,SAFE,True,False,77.35,30.49
429,2026-03-29 22:26:52.231,person-CRITICAL,CRITICAL,SAFE,True,False,83.15,28.02
430,2026-03-29 22:26:52.250,person-CRITICAL,CRITICAL,SAFE,True,False,63.46,56.66
431,2026-03-29 22:26:52.268,person-CRITICAL,CRITICAL,SAFE,True,False,45.23,57.27
432,2026-03-29 22:26:52.289,person-CRITICAL,CRITICAL,SAFE,True,False,66.9,50.63
433,2026-03-29 22:26:52.307,person-CRITICAL,CRITICAL,SAFE,True,False,42.83,56.11
434,2026-03-29 22:26:52.326,person-CRITICAL,CRITICAL,SAFE,True,False,66.9,56.28
435,2026-03-29 22:26:52.345,person-CRITICAL,CRITICAL,SAFE,True,False,48.52,54.27
436,2026-03-29 22:26:52.365,person-CRITICAL,CRITICAL,SAFE,True,False,62.32,54.83
437,2026-03-29 22:26:52.384,person-CRITICAL,CRITICAL,SAFE,True,False,63.03,53.33
438,2026-03-29 22:26:52.404,person-CRITICAL,CRITICAL,SAFE,True,False,65.93,52.91
439,2026-03-29 22:26:52.425,person-CRITICAL,CRITICAL,SAFE,True,False,39.25,51.98
440,2026-03-29 22:26:52.446,person-CRITICAL,CRITICAL,SAFE,True,False,46.59,50.37
441,2026-03-29 22:26:52.466,person-CRITICAL,CRITICAL,SAFE,True,False,69.0,50.86
442,2026-03-29 22:26:52.487,person-CRITICAL,CRITICAL,SAFE,True,False,50.75,49.89
443,2026-03-29 22:26:52.508,person-CRITICAL,CRITICAL,SAFE,True,False,61.48,51.06
444,2026-03-29 22:26:52.530,person-CRITICAL,CRITICAL,SAFE,True,False,60.97,47.09
445,2026-03-29 22:26:52.553,person-CRITICAL,CRITICAL,SAFE,True,False,51.58,44.94
446,2026-03-29 22:26:52.577,person-CRITICAL,CRITICAL,SAFE,True,False,59.61,43.68
447,2026-03-29 22:26:52.604,person-CRITICAL,CRITICAL,SAFE,True,False,55.28,38.84
448,2026-03-29 22:26:52.631,person-CRITICAL,CRITICAL,SAFE,True,False,62.72,37.72
449,2026-03-29 22:26:52.665,person-CRITICAL,CRITICAL,SAFE,True,False,67.4,30.55
450,2026-03-29 22:26:52.699,person-CRITICAL,CRITICAL,SAFE,True,False,82.82,30.34
451,2026-03-29 22:26:52.733,person-CRITICAL,CRITICAL,SAFE,True,False,67.76,30.54
452,2026-03-29 22:26:52.766,person-CRITICAL,CRITICAL,SAFE,True,False,69.32,30.99
453,2026-03-29 22:26:52.801,person-CRITICAL,CRITICAL,SAFE,True,False,76.81,30.21
454,2026-03-29 22:26:52.819,person-CRITICAL,CRITICAL,SAFE,True,False,40.17,58.06
455,2026-03-29 22:26:52.837,person-CRITICAL,CRITICAL,SAFE,True,False,44.98,56.77
456,2026-03-29 22:26:52.856,person-CRITICAL,CRITICAL,SAFE,True,False,65.4,56.34
457,2026-03-29 22:26:52.875,person-CRITICAL,CRITICAL,SAFE,True,False,51.52,55.68
458,2026-03-29 22:26:52.894,person-CRITICAL,CRITICAL,SAFE,True,False,43.24,54.43
459,2026-03-29 22:26:52.914,person-WARNING,WARNING,SAFE,False,True,18.68,53.54
460,2026-03-29 22:26:52.933,person-WARNING,WARNING,SAFE,False,True,17.72,56.42
461,2026-03-29 22:26:52.952,person-WARNING,WARNING,SAFE,False,True,18.49,54.08
462,2026-03-29 22:26:52.973,person-WARNING,WARNING,SAFE,False,True,19.48,51.32
463,2026-03-29 22:26:52.994,person-WARNING,WARNING,SAFE,False,True,20.36,49.1
464,2026-03-29 22:26:53.016,person-WARNING,WARNING,SAFE,False,True,20.52,48.74
465,2026-03-29 22:26:53.036,person-WARNING,WARNING,SAFE,False,True,19.67,50.84
466,2026-03-29 22:26:53.058,person-WARNING,WARNING,SAFE,False,True,20.92,47.8
467,2026-03-29 22:26:53.082,person-WARNING,WARNING,SAFE,False,True,22.47,44.51
468,2026-03-29 22:26:53.106,person-WARNING,WARNING,SAFE,False,True,23.1,43.29
469,2026-03-29 22:26:53.133,person-WARNING,WARNING,SAFE,False,True,26.03,38.41
470,2026-03-29 22:26:53.157,person-WARNING,WARNING,SAFE,False,True,22.61,44.22
471,2026-03-29 22:26:53.182,person-WARNING,WARNING,SAFE,False,True,24.86,40.23
472,2026-03-29 22:26:53.208,person-WARNING,WARNING,SAFE,False,True,24.67,40.54
473,2026-03-29 22:26:53.237,person-WARNING,WARNING,SAFE,False,True,27.66,36.16
474,2026-03-29 22:26:53.265,person-WARNING,WARNING,SAFE,False,True,26.58,37.61
475,2026-03-29 22:26:53.294,person-WARNING,WARNING,SAFE,False,True,28.1,35.59
476,2026-03-29 22:26:53.326,person-WARNING,WARNING,SAFE,False,True,30.68,32.59
477,2026-03-29 22:26:53.360,person-WARNING,WARNING,SAFE,False,True,33.23,30.09
478,2026-03-29 22:26:53.394,person-WARNING,WARNING,SAFE,False,True,32.82,30.47
479,2026-03-29 22:26:53.431,person-WARNING,WARNING,SAFE,False,True,35.91,27.85
480,2026-03-29 22:26:53.469,person-WARNING,WARNING,SAFE,False,True,36.6,27.32
481,2026-03-29 22:26:53.502,person-WARNING,WARNING,SAFE,False,True,31.65,31.6
482,2026-03-29 22:26:53.535,person-WARNING,WARNING,SAFE,False,True,32.27,30.99
483,2026-03-29 22:26:53.568,person-WARNING,WARNING,SAFE,False,True,31.85,31.4
484,2026-03-29 22:26:53.586,person-WARNING,WARNING,SAFE,False,True,16.96,58.97
485,2026-03-29 22:26:53.604,person-WARNING,WARNING,SAFE,False,True,17.05,58.65
486,2026-03-29 22:26:53.623,person-WARNING,WARNING,SAFE,False,True,17.44,57.33
487,2026-03-29 22:26:53.642,person-WARNING,WARNING,SAFE,False,True,18.41,54.32
488,2026-03-29 22:26:53.661,person-WARNING,WARNING,SAFE,False,True,18.13,55.15
489,2026-03-29 22:26:53.681,person-WARNING,WARNING,SAFE,False,True,18.72,53.41
490,2026-03-29 22:26:53.700,person-WARNING,WARNING,SAFE,False,True,17.89,55.88
491,2026-03-29 22:26:53.720,person-WARNING,WARNING,SAFE,False,True,19.05,52.49
492,2026-03-29 22:26:53.741,person-WARNING,WARNING,SAFE,False,True,19.72,50.71
493,2026-03-29 22:26:53.762,person-WARNING,WARNING,SAFE,False,True,19.37,51.63
494,2026-03-29 22:26:53.783,person-WARNING,WARNING,SAFE,False,True,20.03,49.91
495,2026-03-29 22:26:53.803,person-WARNING,WARNING,SAFE,False,True,19.3,51.81
496,2026-03-29 22:26:53.827,person-WARNING,WARNING,SAFE,False,True,22.65,44.14
497,2026-03-29 22:26:53.858,person-WARNING,WARNING,SAFE,False,True,28.7,34.85
498,2026-03-29 22:26:53.886,person-WARNING,WARNING,SAFE,False,True,26.5,37.73
499,2026-03-29 22:26:53.911,person-WARNING,WARNING,SAFE,False,True,24.25,41.23
500,2026-03-29 22:26:53.940,person-WARNING,WARNING,SAFE,False,True,27.94,35.8
501,2026-03-29 22:26:53.972,person-WARNING,WARNING,SAFE,False,True,30.48,32.8
502,2026-03-29 22:26:54.001,person-WARNING,WARNING,SAFE,False,True,27.57,36.26
503,2026-03-29 22:26:54.027,person-WARNING,WARNING,SAFE,False,True,25.43,39.33
504,2026-03-29 22:26:54.058,person-WARNING,WARNING,SAFE,False,True,29.05,34.42
505,2026-03-29 22:26:54.090,person-WARNING,WARNING,SAFE,False,True,31.13,32.12
506,2026-03-29 22:26:54.118,person-WARNING,WARNING,SAFE,False,True,27.1,36.9
507,2026-03-29 22:26:54.144,person-WARNING,WARNING,SAFE,False,True,24.96,40.06
508,2026-03-29 22:26:54.172,person-WARNING,WARNING,SAFE,False,True,26.82,37.29
509,2026-03-29 22:26:54.199,person-WARNING,WARNING,SAFE,False,True,26.01,38.44
510,2026-03-29 22:26:54.228,person-WARNING,WARNING,SAFE,False,True,28.04,35.67
511,2026-03-29 22:26:54.258,person-WARNING,WARNING,SAFE,False,True,28.79,34.73
512,2026-03-29 22:26:54.288,person-WARNING,WARNING,SAFE,False,True,28.89,34.61
513,2026-03-29 22:26:54.318,person-WARNING,WARNING,SAFE,False,True,29.12,34.34
514,2026-03-29 22:26:54.350,person-WARNING,WARNING,SAFE,False,True,30.4,32.89
515,2026-03-29 22:26:54.378,person-WARNING,WARNING,SAFE,False,True,27.23,36.73
516,2026-03-29 22:26:54.409,person-WARNING,WARNING,SAFE,False,True,29.61,33.77
517,2026-03-29 22:26:54.439,person-WARNING,WARNING,SAFE,False,True,29.49,33.91
518,2026-03-29 22:26:54.470,person-WARNING,WARNING,SAFE,False,True,29.89,33.46
519,2026-03-29 22:26:54.498,person-WARNING,WARNING,SAFE,False,True,26.61,37.58
520,2026-03-29 22:26:54.528,person-WARNING,WARNING,SAFE,False,True,28.9,34.6
521,2026-03-29 22:26:54.559,person-WARNING,WARNING,SAFE,False,True,29.54,33.85
522,2026-03-29 22:26:54.590,person-WARNING,WARNING,SAFE,False,True,29.82,33.53
523,2026-03-29 22:26:54.620,person-WARNING,WARNING,SAFE,False,True,29.39,34.02
524,2026-03-29 22:26:54.652,person-WARNING,WARNING,SAFE,False,True,30.06,33.27
525,2026-03-29 22:26:54.678,person-WARNING,WARNING,SAFE,False,True,25.53,39.17
526,2026-03-29 22:26:54.708,person-WARNING,WARNING,SAFE,False,True,28.06,35.64
527,2026-03-29 22:26:54.737,person-WARNING,WARNING,SAFE,False,True,28.33,35.29
528,2026-03-29 22:26:54.767,person-WARNING,WARNING,SAFE,False,True,28.38,35.24
529,2026-03-29 22:26:54.796,person-WARNING,WARNING,SAFE,False,True,28.2,35.46
530,2026-03-29 22:26:54.826,person-WARNING,WARNING,SAFE,False,True,28.99,34.49
531,2026-03-29 22:26:54.858,person-WARNING,WARNING,SAFE,False,True,30.2,33.12
532,2026-03-29 22:26:54.889,person-WARNING,WARNING,SAFE,False,True,30.5,32.79
533,2026-03-29 22:26:54.918,person-WARNING,WARNING,SAFE,False,True,27.35,36.57
534,2026-03-29 22:26:54.937,person-WARNING,WARNING,SAFE,False,True,17.53,57.03
535,2026-03-29 22:26:54.956,person-WARNING,WARNING,SAFE,False,True,18.29,54.68
536,2026-03-29 22:26:54.975,person-WARNING,WARNING,SAFE,False,True,18.53,53.96
537,2026-03-29 22:26:54.995,person-WARNING,WARNING,SAFE,False,True,18.55,53.91
538,2026-03-29 22:26:55.013,person-WARNING,WARNING,SAFE,False,True,16.92,59.11
539,2026-03-29 22:26:55.036,person-WARNING,WARNING,SAFE,False,True,22.28,44.89
540,2026-03-29 22:26:55.058,person-WARNING,WARNING,SAFE,False,True,20.36,49.11
541,2026-03-29 22:26:55.078,person-WARNING,WARNING,SAFE,False,True,19.26,51.92
542,2026-03-29 22:26:55.099,person-WARNING,WARNING,SAFE,False,True,19.73,50.69
543,2026-03-29 22:26:55.121,person-WARNING,WARNING,SAFE,False,True,20.72,48.26
544,2026-03-29 22:26:55.143,person-WARNING,WARNING,SAFE,False,True,20.5,48.77
545,2026-03-29 22:26:55.166,person-WARNING,WARNING,SAFE,False,True,22.18,45.09
546,2026-03-29 22:26:55.190,person-WARNING,WARNING,SAFE,False,True,23.05,43.38
547,2026-03-29 22:26:55.213,person-WARNING,WARNING,SAFE,False,True,21.79,45.89
548,2026-03-29 22:26:55.237,person-WARNING,WARNING,SAFE,False,True,23.19,43.12
549,2026-03-29 22:26:55.262,person-WARNING,WARNING,SAFE,False,True,24.0,41.66
550,2026-03-29 22:26:55.290,person-WARNING,WARNING,SAFE,False,True,26.87,37.21
551,2026-03-29 22:26:55.319,person-WARNING,WARNING,SAFE,False,True,27.3,36.62
552,2026-03-29 22:26:55.345,person-WARNING,WARNING,SAFE,False,True,25.1,39.83
553,2026-03-29 22:26:55.374,person-WARNING,WARNING,SAFE,False,True,27.27,36.67
554,2026-03-29 22:26:55.404,person-WARNING,WARNING,SAFE,False,True,28.84,34.67
555,2026-03-29 22:26:55.431,person-WARNING,WARNING,SAFE,False,True,25.94,38.54
556,2026-03-29 22:26:55.460,person-WARNING,WARNING,SAFE,False,True,28.51,35.08
557,2026-03-29 22:26:55.493,person-WARNING,WARNING,SAFE,False,True,31.49,31.75
558,2026-03-29 22:26:55.525,person-WARNING,WARNING,SAFE,False,True,31.07,32.18
559,2026-03-29 22:26:55.558,person-WARNING,WARNING,SAFE,False,True,32.12,31.13
560,2026-03-29 22:26:55.591,person-WARNING,WARNING,SAFE,False,True,31.75,31.5
561,2026-03-29 22:26:55.624,person-WARNING,WARNING,SAFE,False,True,32.35,30.91
562,2026-03-29 22:26:55.657,person-WARNING,WARNING,SAFE,False,True,31.6,31.65
